Bait,Prey,Abundance,Reproduce,Specificity ,MIST,Virus
NS5,Q5SW79,2.08177E-06,3.60674E-11,0.005248773,0.002991967,DENV
NS5,Q8IXB1,4.00515E-06,3.60674E-11,0.004761506,0.002714379,DENV
NS5,Q9NVC3,1.09128E-05,3.60674E-11,0.004515146,0.002574506,DENV
NS5,O60220,4.84917E-05,3.60674E-11,0.004507091,0.002572921,DENV
NS5,P25786,5.9993E-05,3.60674E-11,0.004136375,0.002362533,DENV
NS5,P48741,9.31839E-05,3.60674E-11,0.003304057,0.001890767,DENV
NS5,P14625,1.16841E-05,3.60674E-11,0.003224186,0.001838721,DENV
NS5,Q15008,1.19962E-05,3.60674E-11,0.003112965,0.00177535,DENV
NS5,Q9Y5L4,2.41626E-05,3.60674E-11,0.002773076,0.001582586,DENV
NS5,Q9UNF1,5.62078E-06,3.60674E-11,0.002478602,0.001413253,DENV
NS5,P0CG47,0.000182812,3.60674E-11,0.002342847,0.001350048,DENV
NS5,Q9HAV7,2.07464E-05,3.60674E-11,0.00162306,0.000926804,DENV
NS5,Q8WW22,8.14806E-06,3.60674E-11,0.001266015,0.000722281,DENV
NS5,P13639,4.93928E-06,3.60674E-11,0.000989863,0.000564617,DENV
NS5,Q02978,1.38428E-05,3.60674E-11,0.000977158,0.000558088,DENV
NS5,Q9BUF5,0.000120906,3.60674E-11,0.000938958,0.000544878,DENV
NS5,P51571,2.48687E-05,3.60674E-11,0.000884739,0.00050629,DENV
NS5,P26641,5.04495E-06,3.60674E-11,0.000840282,0.000479364,DENV
NS5,P12235,4.27742E-05,3.60674E-11,0.000832263,0.000477812,DENV
NS5,P07900,7.21179E-06,3.60674E-11,0.000642991,0.000367082,DENV
NS5,Q9Y2X9,4.28959E-06,3.60674E-11,0.000536041,0.000305886,DENV
NS5,P49411,9.50537E-06,3.60674E-11,0.000478931,0.000273751,DENV
NS5,Q99623,3.02266E-05,3.60674E-11,0.000313246,0.000180968,DENV
NS5,P17987,8.32886E-06,3.60674E-11,0.000315716,0.000180624,DENV
NS5,P35232,2.05403E-05,3.60674E-11,0.000176861,0.000102454,DENV
NS5,O00193,0.000820861,0.999944826,1,0.920046358,ZIKVfp
NS5,Q8WUQ7,0.000258816,0.999233484,1,0.919752425,ZIKVfp
NS5,Q9UEE9,0.005320274,0.997689098,1,0.919616806,ZIKVfp
NS5,Q8NB46,0.00039173,0.998663179,1,0.919563451,ZIKVfp
NS5,Q8N6N3,0.003418694,0.995342001,1,0.918643196,ZIKVfp
NS5,Q9UKE5,0.000131889,0.993634252,1,0.917782539,ZIKVfp
NS5,O43865,0.001616067,0.992133832,1,0.917376127,ZIKVfp
NS5,Q8NAV1,0.000962888,0.991454303,1,0.917086037,ZIKVfp
NS5,O60828,0.000346903,0.990956674,1,0.916862588,ZIKVfp
NS5,Q13574,8.23E-05,0.990956674,1,0.91684142,ZIKVfp
NS5,Q9NW82,0.000682163,0.989568146,1,0.916403424,ZIKVfp
NS5,P55081,0.002134629,0.988798271,1,0.916250165,ZIKVfp
NS5,P55199,0.000308683,0.98875018,1,0.916087258,ZIKVfp
NS5,Q9UHB7,0.000104111,0.985587121,1,0.914963821,ZIKVfp
NS5,Q9GZU8,0.003341211,0.982938525,1,0.914295781,ZIKVfp
NS5,Q9NXF7,0.002164394,0.977531807,1,0.912309284,ZIKVfp
NS5,Q16204,0.000394912,0.968304358,1,0.908938118,ZIKVfp
NS5,P41223,0.001627275,0.963465694,1,0.907343175,ZIKVfp
NS5,Q9BRL6,0.000385663,0.960842123,1,0.906325596,ZIKVfp
NS5,Q13371,0.000361319,0.960842123,1,0.906323649,ZIKVfp
NS5,Q9Y6A4,0.001626524,0.956240431,1,0.904814273,ZIKVfp
NS5,P30414,0.000767638,0.94205834,1,0.89978183,ZIKVfp
NS5,Q9UKJ3,0.000250788,0.939705128,1,0.898916858,ZIKVfp
NS5,Q7Z4V5,0.000427669,0.935166148,1,0.897342365,ZIKVfp
NS5,P52630,0.000167314,0.933465507,1,0.896726313,ZIKVfp
NS5,Q9BYW2,0.000143416,0.990956674,0.962033265,0.89520527,ZIKVfp
NS5,Q96JC9,0.000594073,0.925532098,1,0.89398376,ZIKVfp
NS5,Q8IXQ4,0.001121139,0.92212143,1,0.892832192,ZIKVfp
NS5,Q96SU4,0.000283296,0.999080924,0.952501211,0.892626677,ZIKVfp
NS5,Q9Y4E8,0.002707433,0.975040491,0.966753235,0.892530111,ZIKVfp
NS5,A7E2V4,0.000557839,0.97196089,0.968770683,0.892430228,ZIKVfp
NS5,Q9HC44,0.00070725,0.916897529,1,0.890970715,ZIKVfp
NS5,P19525,0.000319465,0.90642872,1,0.887275609,ZIKVfp
NS5,Q8IYB3,0.000234347,0.905914514,1,0.887088828,ZIKVfp
NS5,O60306,0.000248412,0.903438807,1,0.886223455,ZIKVfp
NS5,Q9NXE8,0.000994599,0.948108426,0.971589987,0.88572381,ZIKVfp
NS5,P11274,0.001157277,0.989635601,0.945371906,0.885327029,ZIKVfp
NS5,Q92614,0.000804038,0.898711164,1,0.88461323,ZIKVfp
NS5,Q96EB6,0.000240138,0.942998448,0.963045876,0.879004817,ZIKVfp
NS5,Q96CN4,0.00112961,0.889899823,0.99538516,0.878924848,ZIKVfp
NS5,Q8TF01,0.000239551,0.882268516,1,0.878813145,ZIKVfp
NS5,Q8N2M8,0.001966374,0.878599489,1,0.877667131,ZIKVfp
NS5,Q9BWU0,0.00020838,0.870543935,1,0.874707048,ZIKVfp
NS5,Q86WP2,0.000300993,0.869849844,1,0.874471525,ZIKVfp
NS5,Q13428,0.000712704,0.997328588,0.918404167,0.872612397,ZIKVfp
NS5,Q13427,0.000322708,0.863054642,1,0.872094941,ZIKVfp
NS5,O95232,0.001570221,0.944577863,0.947413998,0.870753849,ZIKVfp
NS5,Q5T200,0.000223859,0.858240466,1,0.870402072,ZIKVfp
NS5,Q5U5Q3,0.000369185,0.84361762,1,0.865295702,ZIKVfp
NS5,Q9UBQ5,0.001604329,0.976830783,0.906440922,0.858690446,ZIKVfp
NS5,Q96PV6,0.00025182,0.979579926,0.901744811,0.856867662,ZIKVfp
NS5,Q9UHX1,0.000224634,0.95784386,0.910388342,0.854184676,ZIKVfp
NS5,Q96I25,0.001120929,0.977075749,0.897200998,0.853470756,ZIKVfp
NS5,O95218,0.004096801,0.999534948,0.877332781,0.850244661,ZIKVfp
NS5,Q6ZW76,0.000652915,0.783108144,1,0.844140084,ZIKVfp
NS5,Q96C57,0.001502004,0.951161114,0.88875127,0.839614774,ZIKVfp
NS5,Q9NYF8,0.005633904,0.950433514,0.863218999,0.825137271,ZIKVfp
NS5,O14646,0.000236651,0.99528459,0.833547161,0.823490421,ZIKVfp
NS5,O00303,0.001610821,0.993861137,0.824049521,0.81768849,ZIKVfp
NS5,Q14562,0.000323512,0.800708091,0.941070173,0.816683711,ZIKVfp
NS5,Q8N7H5,0.00133416,0.993473645,0.818444672,0.814335972,ZIKVfp
NS5,Q99873,0.002344831,0.911569797,0.859776432,0.809309582,ZIKVfp
NS5,O15372,0.002375629,0.961659524,0.828274046,0.80888709,ZIKVfp
NS5,P98175,0.001607951,0.985357268,0.80447129,0.803552315,ZIKVfp
NS5,Q2M1P5,0.000421672,0.829368046,0.897186334,0.80170876,ZIKVfp
NS5,Q8TBZ6,0.001176809,0.630869657,1,0.790898525,ZIKVfp
NS5,Q9BRX9,0.000213594,0.630929672,1,0.790842473,ZIKVfp
NS5,O60508,0.000846141,0.91984845,0.82003221,0.789433008,ZIKVfp
NS5,O00422,0.001721898,0.968788348,0.788593617,0.788712036,ZIKVfp
NS5,Q96T58,1.59E-05,0.620079612,1,0.787029137,ZIKVfp
NS5,Q7L2J0,0.000126929,0.620021093,1,0.787017537,ZIKVfp
NS5,Q9BXB4,7.80E-05,0.620021093,1,0.787013627,ZIKVfp
NS5,Q10570,0.000806487,0.953592364,0.794071934,0.786442849,ZIKVfp
NS5,O95639,0.000750413,0.618165242,1,0.786417868,ZIKVfp
NS5,Q9BRR8,0.000307165,0.616615319,1,0.785839935,ZIKVfp
NS5,P55201,6.93E-05,0.612676554,1,0.784442336,ZIKVfp
NS5,Q6I9Y2,0.000412304,0.612526541,1,0.784417274,ZIKVfp
NS5,Q92620,0.000137098,0.612526541,1,0.784395257,ZIKVfp
NS5,Q96FV9,0.000128021,0.612526541,1,0.784394531,ZIKVfp
NS5,Q68DC2,9.66E-05,0.612526541,1,0.784392015,ZIKVfp
NS5,Q6PJT7,0.000297131,0.60638696,1,0.782259207,ZIKVfp
NS5,O00267,0.000262865,0.591035573,1,0.77688348,ZIKVfp
NS5,Q96BP3,0.00015625,0.579261382,1,0.772753984,ZIKVfp
NS5,Q9UPP1,8.67E-05,0.990956674,0.744524035,0.771220474,ZIKVfp
NS5,Q9BZJ0,0.000261764,0.907307294,0.794183583,0.770263136,ZIKVfp
NS5,Q7Z6E9,0.000508635,0.982289935,0.738166754,0.764597218,ZIKVfp
NS5,Q9Y262,0.00134506,0.612208508,0.957109241,0.75993285,ZIKVfp
NS5,Q9UKV3,0.001004969,0.959527913,0.743418241,0.759663564,ZIKVfp
NS5,Q8IWX8,0.000714689,0.998343337,0.706768601,0.752335446,ZIKVfp
NS5,Q96MU7,0.000343852,0.989134418,0.683611998,0.735883393,ZIKVfp
NS5,Q9Y2W1,0.004003371,0.94429403,0.703873803,0.732031248,ZIKVfp
NS5,Q12986,0.000153169,0.946718473,0.699131943,0.729868926,ZIKVfp
NS5,Q14152,0.003069954,0.98433245,0.672326297,0.727987943,ZIKVfp
NS5,O43719,0.00024041,0.436259152,1,0.722709936,ZIKVfp
NS5,Q6PD62,0.000530186,0.614584109,0.888585692,0.721640698,ZIKVfp
NS5,Q9H5Z1,9.57E-05,0.630929672,0.878297289,0.721462496,ZIKVfp
NS5,Q8WVC0,0.000291041,0.419954372,1,0.717007313,ZIKVfp
NS5,Q53F19,0.000486421,0.917908969,0.687568282,0.713220974,ZIKVfp
NS5,O15084,0.000569525,0.987436133,0.643830941,0.712631845,ZIKVfp
NS5,Q9NWH9,8.13E-05,0.612676554,0.872636062,0.711845856,ZIKVfp
NS5,Q6UN15,0.000904181,0.851658357,0.721912656,0.709642973,ZIKVfp
NS5,Q7L2H7,0.000985709,0.597265503,0.874545258,0.70761258,ZIKVfp
NS5,Q15020,0.000598087,0.604232833,0.861933029,0.702831165,ZIKVfp
NS5,Q9UPT8,0.00096961,0.993875756,0.615990466,0.699048649,ZIKVfp
NS5,P19784,0.001255644,0.950403155,0.641639887,0.698476292,ZIKVfp
NS5,P52294,0.000341718,0.969989622,0.627694908,0.697309803,ZIKVfp
NS5,O15042,0.00069175,0.973298104,0.60935759,0.688043503,ZIKVfp
NS5,Q96T37,0.000411995,0.891206347,0.654779728,0.685179626,ZIKVfp
NS5,P61201,0.000273288,0.985696196,0.589450046,0.681002057,ZIKVfp
NS5,Q9BUQ8,0.000571531,0.963465694,0.593638321,0.675632558,ZIKVfp
NS5,Q06787,0.001259541,0.92171647,0.616151222,0.673907725,ZIKVfp
NS5,Q9H814,0.001058369,0.994509291,0.571344229,0.673829132,ZIKVfp
NS5,Q92974,0.000489768,0.466494807,0.889297495,0.670211936,ZIKVfp
NS5,Q8N684,0.000514113,0.998373155,0.562464174,0.670076313,ZIKVfp
NS5,O43809,0.001565549,0.976885581,0.56432426,0.663700025,ZIKVfp
NS5,Q5JSZ5,0.000309652,0.529045981,0.833501065,0.660286473,ZIKVfp
NS5,O75165,0.000142499,0.598940791,0.776098368,0.652016747,ZIKVfp
NS5,Q6VN20,0.000195268,0.985696196,0.516219716,0.639254528,ZIKVfp
NS5,Q8WWY3,0.000543684,0.996920122,0.501765606,0.634971933,ZIKVfp
NS5,Q9BXP5,0.001777503,0.995992723,0.501423341,0.634550957,ZIKVfp
NS5,Q15459,0.00046374,0.969841584,0.509294043,0.629779258,ZIKVfp
NS5,Q13573,0.0010794,0.898178115,0.550726246,0.628362652,ZIKVfp
NS5,Q9UNS2,0.000413392,0.984192018,0.492736065,0.625359835,ZIKVfp
NS5,Q9P1Y6,9.18E-05,0.579498835,0.733785148,0.62108947,ZIKVfp
NS5,O60293,0.000134135,0.997361367,0.476958471,0.620953538,ZIKVfp
NS5,Q9H307,0.001926425,0.956520836,0.500281102,0.620096634,ZIKVfp
NS5,Q86VM9,0.000537565,0.975222092,0.487387579,0.619181658,ZIKVfp
NS5,Q7RTV0,0.003455048,0.991308976,0.470549794,0.615447928,ZIKVfp
NS5,Q13523,0.000768189,0.980410182,0.472235947,0.612379509,ZIKVfp
NS5,Q15007,0.000846485,0.884243072,0.529790907,0.611533611,ZIKVfp
NS5,Q9Y383,0.002860161,0.96687734,0.477019668,0.610537093,ZIKVfp
NS5,Q5JVF3,0.000207822,0.614584109,0.671875078,0.598089858,ZIKVfp
NS5,Q6UXN9,0.001349647,0.593821728,0.682421631,0.596925906,ZIKVfp
NS5,O15234,0.000191415,0.630929672,0.659310443,0.596647651,ZIKVfp
NS5,O95400,0.000736442,0.947693576,0.459312059,0.593559541,ZIKVfp
NS5,P26368,0.000349202,0.870543935,0.503201926,0.591543411,ZIKVfp
NS5,Q12874,0.000465375,0.984192018,0.433152869,0.591401572,ZIKVfp
NS5,Q9UJV9,0.000382085,0.994611052,0.424586977,0.590159012,ZIKVfp
NS5,P52298,0.001257579,0.999233484,0.387218322,0.57054677,ZIKVfp
NS5,O43172,0.001318547,0.996216986,0.388828646,0.570413757,ZIKVfp
NS5,O75822,0.000429892,9.10E-11,1,0.570034391,ZIKVfp
NS5,Q96ST2,0.000270848,9.10E-11,1,0.570021668,ZIKVfp
NS5,Q8WXF0,0.000128839,9.10E-11,1,0.570010307,ZIKVfp
NS5,Q8TA86,0.000111525,9.10E-11,1,0.570008922,ZIKVfp
NS5,Q92541,8.68E-05,9.10E-11,1,0.570006943,ZIKVfp
NS5,O94842,7.94E-05,9.10E-11,1,0.57000635,ZIKVfp
NS5,O43148,7.77E-05,9.10E-11,1,0.570006214,ZIKVfp
NS5,P29083,5.61E-05,9.10E-11,1,0.570004492,ZIKVfp
NS5,P49761,5.27E-05,9.10E-11,1,0.570004217,ZIKVfp
NS5,Q13769,4.93E-05,9.10E-11,1,0.570003942,ZIKVfp
NS5,Q9NQH7,4.86E-05,9.10E-11,1,0.570003889,ZIKVfp
NS5,Q9Y2K1,4.72E-05,9.10E-11,1,0.570003776,ZIKVfp
NS5,P38432,4.28E-05,9.10E-11,1,0.570003423,ZIKVfp
NS5,Q96S65,4.18E-05,9.10E-11,1,0.570003348,ZIKVfp
NS5,Q92613,4.09E-05,9.10E-11,1,0.570003272,ZIKVfp
NS5,Q96QC0,3.93E-05,9.10E-11,1,0.570003146,ZIKVfp
NS5,Q8IXT5,3.69E-05,9.10E-11,1,0.570002955,ZIKVfp
NS5,P46100,9.89E-06,9.10E-11,1,0.570000791,ZIKVfp
NS5,O75821,0.001968774,0.999522753,0.381906657,0.56767726,ZIKVfp
NS5,Q9NQ29,0.0012058,0.970442074,0.398971196,0.567164772,ZIKVfp
NS5,P55884,0.002000929,0.990560566,0.385489661,0.566585379,ZIKVfp
NS5,O43395,0.000745114,0.987868972,0.386116572,0.565900195,ZIKVfp
NS5,Q9NUD5,0.000485565,0.979579926,0.387941841,0.564018669,ZIKVfp
NS5,O94906,0.000836443,0.948026133,0.403264744,0.561736966,ZIKVfp
NS5,Q6P1J9,0.00171829,0.980699977,0.378443655,0.559095338,ZIKVfp
NS5,P51114,0.000485684,0.931450517,0.392786321,0.549934739,ZIKVfp
NS5,Q96DI7,0.001655051,0.910320852,0.405202114,0.549709907,ZIKVfp
NS5,P60228,0.001848816,0.934115214,0.359683524,0.532107839,ZIKVfp
NS5,P17480,0.000315409,0.934431699,0.356445815,0.530250442,ZIKVfp
NS5,P13807,0.000269095,0.516148107,0.601365951,0.523451957,ZIKVfp
NS5,Q12834,0.000433546,0.965659476,0.324937247,0.523229731,ZIKVfp
NS5,Q53GS9,0.000192465,0.960973116,0.315084158,0.515953958,ZIKVfp
NS5,O15371,0.003389399,0.987879982,0.296664179,0.515127728,ZIKVfp
NS5,Q9HCK8,2.39E-05,9.10E-11,0.903330563,0.514900331,ZIKVfp
NS5,Q9NZB2,0.000426147,0.968827192,0.302685962,0.511654607,ZIKVfp
NS5,P09012,0.001125046,0.997064385,0.28430352,0.511115545,ZIKVfp
NS5,Q9P2I0,0.000927644,0.883506554,0.354008921,0.51108659,ZIKVfp
NS5,Q13595,0.002075188,0.984044395,0.291645664,0.510819582,ZIKVfp
NS5,Q9BZI7,0.000371364,0.993634252,0.283584455,0.509444837,ZIKVfp
NS5,Q16630,0.000677696,0.845796111,0.37106128,0.507587784,ZIKVfp
NS5,Q13435,0.001113496,0.997885069,0.275757984,0.506530905,ZIKVfp
NS5,Q9Y5B9,0.000710881,0.946879504,0.300660556,0.502841214,ZIKVfp
NS5,Q14011,0.001961911,0.919371399,0.314228829,0.501047375,ZIKVfp
NS5,Q92665,0.000950726,0.998602192,0.260852039,0.498272487,ZIKVfp
NS5,Q96EY7,0.000598726,0.992696222,0.259785802,0.495569483,ZIKVfp
NS5,P26599,0.000297648,0.955011888,0.272789631,0.489768063,ZIKVfp
NS5,O00459,0.000483585,0.90642872,0.299877354,0.48821883,ZIKVfp
NS5,Q93008,0.000250391,0.990956674,0.247807161,0.488104949,ZIKVfp
NS5,Q6NZY4,0.000325048,0.977602398,0.252830209,0.486300062,ZIKVfp
NS5,Q07955,0.005406491,0.994965847,0.238851703,0.484816036,ZIKVfp
NS5,Q92552,0.000785223,0.995800555,0.238290904,0.484418827,ZIKVfp
NS5,Q8IY81,0.000488392,0.986869603,0.240410206,0.48247725,ZIKVfp
NS5,Q9Y5S9,0.001662319,0.853338673,0.317070377,0.479531636,ZIKVfp
NS5,P42285,0.000750845,0.975761264,0.241739411,0.479367974,ZIKVfp
NS5,O75533,0.000771908,0.965160166,0.247129504,0.478731628,ZIKVfp
NS5,P82933,0.001254049,0.996700709,0.227066554,0.478373508,ZIKVfp
NS5,Q96S59,0.000281449,0.946585367,0.255042289,0.476701499,ZIKVfp
NS5,O43290,0.000564749,0.963554051,0.244255737,0.476514868,ZIKVfp
NS5,Q09161,0.000725182,0.979679557,0.229247034,0.473616669,ZIKVfp
NS5,Q9NWB6,0.000123175,9.10E-11,0.829875307,0.473038779,ZIKVfp
NS5,P62995,0.002919563,0.969576813,0.233411208,0.472629838,ZIKVfp
NS5,Q9H7D7,0.000284967,0.953279606,0.242473255,0.471880415,ZIKVfp
NS5,O60783,0.001856585,0.99466269,0.216830578,0.471873898,ZIKVfp
NS5,P82921,0.002925113,0.987769994,0.220424518,0.471595482,ZIKVfp
NS5,Q9H0A0,0.000626664,0.999239545,0.213057893,0.471226973,ZIKVfp
NS5,P51116,0.000428122,0.988655726,0.217463035,0.470017684,ZIKVfp
NS5,Q15424,0.000155626,0.933361814,0.250217446,0.469313029,ZIKVfp
NS5,Q4G0J3,0.00024467,0.933361814,0.248685905,0.468447174,ZIKVfp
NS5,Q9UKF6,0.000740895,0.93822771,0.244339117,0.467712267,ZIKVfp
NS5,Q13242,0.003338583,0.886865004,0.271607517,0.465486123,ZIKVfp
NS5,P67870,0.002429818,0.982628345,0.211761065,0.464818113,ZIKVfp
NS5,P38919,0.002250576,0.957089803,0.226137752,0.464059996,ZIKVfp
NS5,Q96HR8,0.000186092,0.990956674,0.204119609,0.463197901,ZIKVfp
NS5,Q9Y2Q9,0.00158252,0.994213504,0.201443592,0.462924175,ZIKVfp
NS5,Q08945,0.000750936,0.96644409,0.217967982,0.462557256,ZIKVfp
NS5,Q9Y3D9,0.002065002,0.994376684,0.197729919,0.460903093,ZIKVfp
NS5,O00425,0.00109585,0.997106442,0.190027226,0.457390441,ZIKVfp
NS5,Q9HCE1,0.000438147,0.936988792,0.225316409,0.456411482,ZIKVfp
NS5,P82930,0.001588991,0.99964349,0.183142907,0.454393797,ZIKVfp
NS5,O75494,0.001660304,0.975081851,0.191547611,0.45059361,ZIKVfp
NS5,Q9NWU2,0.000732592,0.990415768,0.180448651,0.449559857,ZIKVfp
NS5,P84090,0.011341072,0.972253823,0.187257101,0.447932671,ZIKVfp
NS5,O95071,0.001038519,0.997777568,0.171631966,0.447135451,ZIKVfp
NS5,Q96SB4,0.000669205,0.99879831,0.17095078,0.447074889,ZIKVfp
NS5,P82650,0.001597318,0.988811214,0.172083991,0.444299585,ZIKVfp
NS5,Q15287,0.001823214,0.982102778,0.175793893,0.444084348,ZIKVfp
NS5,Q71RC2,0.000230706,0.990415768,0.169624395,0.443349881,ZIKVfp
NS5,Q8N9T8,0.00030677,0.975081851,0.1779173,0.442716051,ZIKVfp
NS5,P82675,0.000570942,0.907217788,0.218112684,0.441896131,ZIKVfp
NS5,Q8IZL8,0.000155774,0.90642872,0.21781959,0.44141968,ZIKVfp
NS5,P78362,0.000200427,0.990956674,0.163237339,0.439896153,ZIKVfp
NS5,Q9H0S4,0.000330149,0.999944826,0.157529013,0.439798639,ZIKVfp
NS5,O75643,0.001061309,0.975359818,0.170444949,0.438614462,ZIKVfp
NS5,Q99459,0.001469109,0.988846144,0.160585905,0.437747645,ZIKVfp
NS5,Q9Y3B4,0.002439515,0.99268723,0.158057775,0.437728623,ZIKVfp
NS5,Q5SSJ5,0.000632422,0.984192018,0.160354208,0.435919698,ZIKVfp
NS5,O43660,0.000641219,0.998171073,0.149411883,0.434575946,ZIKVfp
NS5,P51398,0.000751983,0.923907254,0.19243247,0.433114206,ZIKVfp
NS5,P55769,0.001042109,0.985850835,0.147505282,0.429209172,ZIKVfp
NS5,Q9BTD8,0.000294216,0.930507081,0.180454838,0.428560273,ZIKVfp
NS5,P82673,0.000489279,0.955070829,0.163141502,0.427304589,ZIKVfp
NS5,O43143,0.00093347,0.996441357,0.136259183,0.426496887,ZIKVfp
NS5,P04637,0.002265066,0.987451995,0.139895637,0.425529916,ZIKVfp
NS5,Q13243,0.001640305,0.997634841,0.133445782,0.425367514,ZIKVfp
NS5,Q6PKG0,0.001071986,0.97858899,0.144789381,0.425121852,ZIKVfp
NS5,Q9NQT5,0.00071339,0.999233484,0.131430503,0.424704178,ZIKVfp
NS5,Q00577,0.000414299,0.985761241,0.139369483,0.424490183,ZIKVfp
NS5,Q9BQ39,0.000885365,0.973494148,0.146734604,0.424432505,ZIKVfp
NS5,Q14444,0.001103518,0.977254871,0.144058336,0.424240738,ZIKVfp
NS5,Q9GZS3,0.001131933,0.964687358,0.150522837,0.423529147,ZIKVfp
NS5,Q8TDD1,0.000203597,0.993634252,0.12992597,0.421846079,ZIKVfp
NS5,Q9Y399,0.000590711,0.954498452,0.153688008,0.421723879,ZIKVfp
NS5,P35637,0.000323907,0.933246332,0.163804707,0.420030811,ZIKVfp
NS5,P09234,0.001262179,0.979117291,0.131850901,0.41794704,ZIKVfp
NS5,O60832,0.000826575,0.978565522,0.132238138,0.417939798,ZIKVfp
NS5,Q6P2Q9,0.000882054,0.954598942,0.146882785,0.417903382,ZIKVfp
NS5,Q7L2E3,0.000828095,0.999774029,0.11510986,0.415599778,ZIKVfp
NS5,O75934,0.002117475,0.968827192,0.133784522,0.415516093,ZIKVfp
NS5,Q9NPA8,0.001365288,0.990956674,0.11839669,0.414430172,ZIKVfp
NS5,Q7Z4Q2,0.00010382,0.629908355,0.339722088,0.41411782,ZIKVfp
NS5,P62316,0.005377459,0.991447548,0.11685108,0.414041954,ZIKVfp
NS5,P83881,0.002125788,0.996133259,0.114180651,0.413899675,ZIKVfp
NS5,P35573,1.61E-05,9.10E-11,0.725551443,0.413565609,ZIKVfp
NS5,O43432,1.56E-05,9.10E-11,0.725551443,0.413565566,ZIKVfp
NS5,P82663,0.001055978,0.910097953,0.165117368,0.412735661,ZIKVfp
NS5,Q86U42,0.001546225,0.947449471,0.141938329,0.41263586,ZIKVfp
NS5,Q9H0D6,0.000417772,0.983559975,0.119825777,0.412580106,ZIKVfp
NS5,P08621,0.001700746,0.989162809,0.116178384,0.412564722,ZIKVfp
NS5,Q9Y520,0.000207888,0.982917172,0.120149593,0.412522909,ZIKVfp
NS5,Q12789,0.000120102,0.917635878,0.159310502,0.411989152,ZIKVfp
NS5,Q9Y2R5,0.000991539,0.959378271,0.13347697,0.411943591,ZIKVfp
NS5,Q9Y3B9,0.000413392,0.984192018,0.118276867,0.411918091,ZIKVfp
NS5,P62314,0.002242087,0.985761241,0.117048213,0.411913283,ZIKVfp
NS5,Q969Q0,0.001184627,0.95784386,0.133447395,0.411405136,ZIKVfp
NS5,Q9BWJ5,0.002137892,0.990956674,0.109662936,0.409513741,ZIKVfp
NS5,Q08170,0.000776112,0.971304217,0.120628118,0.408776592,ZIKVfp
NS5,Q1KMD3,0.0004082,0.992732466,0.107385156,0.408698558,ZIKVfp
NS5,Q9NZI8,0.004031586,0.996170593,0.102297685,0.407291915,ZIKVfp
NS5,O15226,0.000417533,0.988748655,0.106486408,0.406792685,ZIKVfp
NS5,Q9BZE4,0.000831118,0.978465068,0.112154271,0.406457198,ZIKVfp
NS5,O60506,0.00145927,0.999025579,0.099104,0.406264974,ZIKVfp
NS5,Q92499,0.000845313,0.997018853,0.100242999,0.406162733,ZIKVfp
NS5,Q93009,0.000196328,0.923689427,0.145271675,0.40611186,ZIKVfp
NS5,P11387,0.001531318,0.995149341,0.100747827,0.405851036,ZIKVfp
NS5,P61964,0.000510062,0.933293475,0.138802142,0.405810742,ZIKVfp
NS5,Q14684,0.000572329,0.998860029,0.098182995,0.405611104,ZIKVfp
NS5,P43243,0.000705479,0.990956674,0.102110239,0.40509411,ZIKVfp
NS5,Q9NQ55,0.000317555,0.965393401,0.11740486,0.404833865,ZIKVfp
NS5,Q99848,0.000655838,0.979117291,0.107576847,0.404062322,ZIKVfp
NS5,Q13283,0.00211673,0.978560201,0.107654153,0.404028276,ZIKVfp
NS5,P17844,0.002077798,0.979451005,0.106980619,0.403953028,ZIKVfp
NS5,Q13310,0.001641596,0.990956674,0.099692579,0.403790934,ZIKVfp
NS5,Q13347,0.003097,0.962327236,0.115669385,0.402993842,ZIKVfp
NS5,Q13247,0.00168812,0.99250119,0.097313369,0.402979086,ZIKVfp
NS5,Q9UQ35,0.000501084,0.987589716,0.100424139,0.402938246,ZIKVfp
NS5,Q5H9R7,0.00027223,0.994611052,0.096087331,0.402905425,ZIKVfp
NS5,O00541,0.000438411,0.944406507,0.126163283,0.402490421,ZIKVfp
NS5,Q1ED39,0.000200719,0.990956674,0.097436968,0.402389965,ZIKVfp
NS5,Q15029,0.00128261,0.969988502,0.109487761,0.402006608,ZIKVfp
NS5,Q16629,0.003796809,0.970792376,0.107469944,0.401338944,ZIKVfp
NS5,Q6P158,0.000180372,0.96128311,0.113259247,0.401021289,ZIKVfp
NS5,P62841,0.002991996,0.998830539,0.089499437,0.400844728,ZIKVfp
NS5,Q01130,0.000694784,0.900420502,0.150101641,0.400760694,ZIKVfp
NS5,Q04637,0.0003989,0.997702164,0.089695993,0.400354386,ZIKVfp
NS5,Q5T3I0,0.000570562,0.999934416,0.087715127,0.400020313,ZIKVfp
NS5,Q16531,0.0017601,0.989074889,0.094100427,0.399954263,ZIKVfp
NS5,Q92522,0.002462884,0.984192018,0.096140483,0.399464312,ZIKVfp
NS5,O00571,0.001234392,0.990797849,0.091842733,0.399228356,ZIKVfp
NS5,P49756,0.001137162,0.952751056,0.115062424,0.399139424,ZIKVfp
NS5,Q9BY77,0.0009163,0.832710982,0.188615763,0.399033133,ZIKVfp
NS5,Q15050,0.000285625,0.999080924,0.085411618,0.398385796,ZIKVfp
NS5,P32969,0.005278086,0.999041893,0.083717829,0.397806072,ZIKVfp
NS5,P62081,0.007159577,0.998018691,0.083457624,0.397450153,ZIKVfp
